	Title	avg_rating	count_rating	w_score
1322	Sheesha	2.9375	48	2.968546084454762
1549	Dattak	2.875	16	2.968440837721736
1547	Dassehra	2.875	16	2.968440837721736
1531	Super Model	2.875	16	2.968440837721736
1535	Main Prem Ki Diwani Hoon	2.875	16	2.968440837721736
1540	Mere Jeevan Saathi	2.875	16	2.968440837721736
1542	?: A Question Mark	2.875	16	2.968440837721736
1550	One 2 Ka 4	2.875	16	2.968440837721736
1534	Highway	2.875	16	2.968440837721736
1323	Insaaf: The Justice	2.9361702127659575	47	2.9682078703091146
1571	Dil Bechara	2.8666666666666667	15	2.9679234744056995
1572	Quick Gun Murugun	2.8666666666666667	15	2.9679234744056995
1574	October	2.8666666666666667	15	2.9679234744056995
1568	Dil Toh Baccha Hai Ji	2.8666666666666667	15	2.9679234744056995
1575	Tere Mere Phere	2.8666666666666667	15	2.9679234744056995
1569	Final Solution	2.8666666666666667	15	2.9679234744056995
1328	Goal	2.9347826086956523	46	2.9678623036820397
1329	Chhodon Naa Yaar	2.933333333333333	45	2.9675091421840403
1600	Yeh Faasley	2.857142857142857	14	2.9673888656457943
1596	Chooriyan	2.857142857142857	14	2.9673888656457943
1591	Badal	2.857142857142857	14	2.9673888656457943
1593	Housefull	2.857142857142857	14	2.9673888656457943
1595	Fukrey Returns	2.857142857142857	14	2.9673888656457943
1337	Barfi!	2.9318181818181817	44	2.967148132652752
1336	Dil Ka Rishta	2.9318181818181817	44	2.967148132652752
1338	Filmistaan	2.9318181818181817	44	2.967148132652752
1339	Aggar	2.9318181818181817	44	2.967148132652752
1654	Jashnn	2.8461538461538463	13	2.966836134555045
1653	Shakti - The Power	2.8461538461538463	13	2.966836134555045
1651	Kya Kehna	2.8461538461538463	13	2.966836134555045
1655	Kismet Love Paisa Dilli	2.8461538461538463	13	2.966836134555045
1650	Spark	2.8461538461538463	13	2.966836134555045
1656	Ek Chhotisi Love Story	2.8461538461538463	13	2.966836134555045
1641	Love Breakups Zindagi	2.8461538461538463	13	2.966836134555045
1345	Badmashiyaan	2.9302325581395348	43	2.9667790105477265
1344	Kuku Mathur Ki Jhand Ho Gayi	2.9302325581395348	43	2.9667790105477265
1343	Commando: A One Man Army	2.9302325581395348	43	2.9667790105477265
1353	Meenaxi: A Tale of Three Cities	2.9285714285714284	42	2.9664014993039505
1351	The Bypass	2.9285714285714284	42	2.9664014993039505
1346	Aamir	2.9285714285714284	42	2.9664014993039505
1352	Anwar	2.9285714285714284	42	2.9664014993039505
1691	Once Upon a Time in Mumbaai	2.8333333333333335	12	2.9662643437715115
1682	Phillauri	2.8333333333333335	12	2.9662643437715115
1683	Apartment	2.8333333333333335	12	2.9662643437715115
1686	Lootcase	2.8333333333333335	12	2.9662643437715115
1688	Agneepath	2.8333333333333335	12	2.9662643437715115
1695	Bank Chor	2.8333333333333335	12	2.9662643437715115
1689	Raja Natwarlal	2.8333333333333335	12	2.9662643437715115
1694	Calcutta Mail	2.8333333333333335	12	2.9662643437715115
1693	Pusher	2.8333333333333335	12	2.9662643437715115
1356	MLA	2.926829268292683	41	2.9660153096407775
1355	Phata Poster Nikhla Hero	2.926829268292683	41	2.9660153096407775
1739	Our Heroes	2.8181818181818183	11	2.9656724901534677
1742	Sandhya	2.8181818181818183	11	2.9656724901534677
1737	Raajneeti	2.8181818181818183	11	2.9656724901534677
1735	Hello Darling	2.8181818181818183	11	2.9656724901534677
1734	Happy Ending	2.8181818181818183	11	2.9656724901534677
1362	Ajji	2.925	40	2.965620138822647
1364	Bheja Fry 2	2.923076923076923	39	2.9652156698676193
1373	Har Pal	2.923076923076923	39	2.9652156698676193
1377	Gully Boy	2.923076923076923	39	2.9652156698676193
1789	Mission Kashmir	2.8	10	2.965059498906208
1790	Saathi: The Companion	2.8	10	2.965059498906208
1796	Welcome To New York	2.8	10	2.965059498906208
1787	Karzzzz	2.8	10	2.965059498906208
1380	Miss Tanakpur Haazir Ho 	2.9210526315789473	38	2.9648015706993767
1381	One Two Three	2.9210526315789473	38	2.9648015706993767
1387	Paisa Vasool	2.918918918918919	37	2.9643774932379237
1386	My Friend Ganesha 3	2.918918918918919	37	2.9643774932379237
1398	Jawani Diwani	2.9166666666666665	36	2.963943072423752
1391	Do Knot Disturb	2.9166666666666665	36	2.963943072423752
1396	Dangal	2.9166666666666665	36	2.963943072423752
1406	Judgementall Hai Kya	2.914285714285714	35	2.963497925169724
1411	Good Luck!	2.911764705882353	34	2.963041649234346
1410	Kapoor & Sons	2.911764705882353	34	2.963041649234346
1417	Astitva	2.909090909090909	33	2.962573822009464
1433	Bengal Tiger	2.909090909090909	33	2.962573822009464
1419	3 Deewarein	2.909090909090909	33	2.962573822009464
1435	Cash	2.90625	32	2.9620939992147135
1434	Ek Main Aur Ekk Tu	2.90625	32	2.9620939992147135
1442	Ghost	2.903225806451613	31	2.9616017134902295
1441	[LOVE DAY pyaar Ka din]	2.903225806451613	31	2.9616017134902295
1448	Mughal-e-Azam (Colorized Version)	2.9	30	2.9610964728782587
1460	Dil Dosti Etc	2.9	30	2.9610964728782587
1472	Bandook	2.896551724137931	29	2.9605777591833022
1471	Raja Bhaiya	2.896551724137931	29	2.9605777591833022
1482	Dil Ki Dhadkan	2.892857142857143	28	2.9600450261992926
1483	Escape from Taliban	2.892857142857143	28	2.9600450261992926
1484	Kudiyon Ka Hai Zamana	2.892857142857143	28	2.9600450261992926
1487	B.A. Pass	2.892857142857143	28	2.9600450261992926
1485	Koi... Mil Gaya	2.892857142857143	28	2.9600450261992926
1486	Kajarya	2.892857142857143	28	2.9600450261992926
1493	Prateeksha	2.888888888888889	27	2.959497697791064
1502	Bullet: Ek Dhamaka	2.8846153846153846	26	2.9589351658159395
1504	Khandaani Shafakhana	2.8846153846153846	26	2.9589351658159395
1503	Maseeha	2.8846153846153846	26	2.9589351658159395
1383	Bichhoo	2.92	50	2.9587847076952882
1514	Kaafiron Ki Namaaz	2.88	25	2.9583567878696853
1522	Batla House	2.88	25	2.9583567878696853
1521	Akhiyon Se Goli Maare	2.88	25	2.9583567878696853
1520	Malamaal Weekly	2.88	25	2.9583567878696853
1515	Kaagaz Ke Fools	2.88	25	2.9583567878696853
1517	The Journey of Karma	2.88	25	2.9583567878696853
1388	Shortcut Safari	2.9183673469387754	49	2.958350862513133
1392	68 Pages	2.9166666666666665	48	2.957907786582422
1404	Bombay Velvet	2.9166666666666665	48	2.957907786582422
1536	Love Ke Liye Kuchh Bhi Karega	2.875	24	2.957761884839252
1544	Ek Chalis Ki Last Local	2.875	24	2.957761884839252
1539	Koi Aap Sa	2.875	24	2.957761884839252
1528	Jung	2.875	24	2.957761884839252
1532	Rockstar	2.875	24	2.957761884839252
1530	Kajraare	2.875	24	2.957761884839252
1541	Wajahh: A Reason to Kill	2.875	24	2.957761884839252
1564	Awarapan	2.869565217391304	23	2.9571497382427196
1557	Rahasya	2.869565217391304	23	2.9571497382427196
1558	Paathshaala	2.869565217391304	23	2.9571497382427196
1559	Murder 2	2.869565217391304	23	2.9571497382427196
1563	Sons of Ram	2.869565217391304	23	2.9571497382427196
1408	Sui Dhaaga	2.9130434782608696	46	2.9569927384646486
1416	Wafaa	2.911111111111111	45	2.9565201311950293
1413	Gali Gali Chor Hai	2.911111111111111	45	2.9565201311950293
1412	Jackpot	2.911111111111111	45	2.9565201311950293
1415	Love You Family	2.911111111111111	45	2.9565201311950293
1414	Muskaan	2.911111111111111	45	2.9565201311950293
1581	Kabir Singh	2.8636363636363638	22	2.9565195873345242
1578	Rafta Rafta	2.8636363636363638	22	2.9565195873345242
1580	Chargesheet	2.8636363636363638	22	2.9565195873345242
1582	Golmaal Again	2.8636363636363638	22	2.9565195873345242
1431	Koyelaanchal	2.909090909090909	44	2.9560370215416407
1424	Popcorn Khao! Mast Ho Jao	2.909090909090909	44	2.9560370215416407
1422	Love Ke Funday	2.909090909090909	44	2.9560370215416407
1599	Khap	2.857142857142857	21	2.9558706259514573
1597	Super 30	2.857142857142857	21	2.9558706259514573
1598	Saat Uchakkey	2.857142857142857	21	2.9558706259514573
1625	Holiday: A Soldier Is Never Off Duty	2.85	20	2.9552019990719343
1626	Pranaam	2.85	20	2.9552019990719343
1628	Om	2.85	20	2.9552019990719343
1633	Luv Shuv Tey Chicken Khurana	2.85	20	2.9552019990719343
1632	Do Lafzon Ki Kahani	2.85	20	2.9552019990719343
1439	Sharafat Gayi Tel Lene	2.9047619047619047	42	2.9550378629403142
1440	Qayamat: City Under Threat	2.9047619047619047	42	2.9550378629403142
1443	Take It Easy	2.902439024390244	41	2.954521056767214
1664	Striker	2.8421052631578947	19	2.9545127990576563
1665	Rakta Charitra	2.8421052631578947	19	2.9545127990576563
1666	Gulaab Gang	2.8421052631578947	19	2.9545127990576563
1667	Jo Bole So Nihaal	2.8421052631578947	19	2.9545127990576563
1669	Zindagi Khoobsoorat Hai	2.8421052631578947	19	2.9545127990576563
1670	C Kkompany	2.8421052631578947	19	2.9545127990576563
1450	Hide & Seek	2.9	40	2.953992231845903
1446	102 Not Out	2.9	40	2.953992231845903
1463	Lagaan: Once Upon a Time in India	2.9	40	2.953992231845903
1459	Gold	2.9	40	2.953992231845903
1458	Main Hoon Na	2.9	40	2.953992231845903
1692	Once Upon A Time In Bihar	2.8333333333333335	18	2.953802061542932
1700	Pyaar Impossible!	2.8333333333333335	18	2.953802061542932
1470	Neerja	2.8974358974358974	39	2.9534509639852664
1465	Ghatothkach	2.8974358974358974	39	2.9534509639852664
1467	Mom	2.8974358974358974	39	2.9534509639852664
1468	Tumhari Sulu	2.8974358974358974	39	2.9534509639852664
1469	Ajab Gazabb Love	2.8974358974358974	39	2.9534509639852664
1466	Hum Tum Aur Ghost	2.8974358974358974	39	2.9534509639852664
1724	Fox	2.823529411764706	17	2.9530687609325024
1725	Grand Masti	2.823529411764706	17	2.9530687609325024
1723	Kabhi Alvida Naa Kehna	2.823529411764706	17	2.9530687609325024
1479	Ajnabee	2.8947368421052633	38	2.952896808794615
1478	Wake Up Sid	2.8947368421052633	38	2.952896808794615
1488	Detective Byomkesh Bakshy	2.891891891891892	37	2.952329300466839
1489	"Lottery
"	2.891891891891892	37	2.952329300466839
1490	Chaahat  Ek Nasha	2.891891891891892	37	2.952329300466839
1753	Dil Ne Phir Yaad Kiya	2.8125	16	2.9523118054636717
1752	Sun Zara	2.8125	16	2.9523118054636717
1754	Don	2.8125	16	2.9523118054636717
1758	Global Baba	2.8125	16	2.9523118054636717
1755	Haunted  3D	2.8125	16	2.9523118054636717
1759	Ishaqzaade	2.8125	16	2.9523118054636717
1499	Baby	2.888888888888889	36	2.9517479504725324
1497	Stree	2.888888888888889	36	2.9517479504725324
1792	OK Mein Dhokhe	2.8	15	2.9515300317827484
1794	Hawaa Hawaai	2.8	15	2.9515300317827484
1793	Bhoothnath Returns	2.8	15	2.9515300317827484
1819	Say Salaam India	2.7857142857142856	14	2.9507221989791277
1823	Tera Jadoo Chal Gayaa	2.7857142857142856	14	2.9507221989791277
1824	Krishna Aur Kans 	2.7857142857142856	14	2.9507221989791277
1509	Chase	2.8823529411764706	34	2.9505416492343457
1510	Singham	2.8823529411764706	34	2.9505416492343457
1857	Qaidi Band	2.769230769230769	13	2.9498869820126723
1853	Kabhi Khushi Kabhie Gham...	2.769230769230769	13	2.9498869820126723
1860	Rokkk	2.769230769230769	13	2.9498869820126723
1859	Future To Bright Hai Ji	2.769230769230769	13	2.9498869820126723
1858	Maqbool	2.769230769230769	13	2.9498869820126723
1856	Bhoothnath	2.769230769230769	13	2.9498869820126723
1538	Road, Movie	2.875	32	2.9492734863942007
1546	Baaz: A Bird in Danger	2.875	32	2.9492734863942007
1904	Nil Battey Sannata	2.75	12	2.9490229644611663
1890	Mastizaade	2.75	12	2.9490229644611663
1905	Dil Toh Deewana Hai	2.75	12	2.9490229644611663
1907	Meri Padosan	2.75	12	2.9490229644611663
1553	Mitti	2.870967741935484	31	2.9486147005032164
1554	Hanuman: Da' Damdaar	2.870967741935484	31	2.9486147005032164
1555	Trump Card	2.870967741935484	31	2.9486147005032164
1556	Hum Tum	2.870967741935484	31	2.9486147005032164
1453	Chalte Chalte	2.9	50	2.9483680410286213
1938	Ankhon Dekhi	2.727272727272727	11	2.948128630504345
1939	Saansein	2.727272727272727	11	2.948128630504345
1932	Life Mein Kabhie Kabhiee	2.727272727272727	11	2.948128630504345
1934	"Dear Zindagi
"	2.727272727272727	11	2.948128630504345
1937	Dil Vil Pyar Vyar	2.727272727272727	11	2.948128630504345
1570	"Radio
"	2.8666666666666667	30	2.9479385781414167
1573	Khuda Kasam	2.8666666666666667	30	2.9479385781414167
1464	Prem Kaa Game	2.8979591836734695	49	2.9478245467236595
1475	Hum Hai Teen Khurafaati	2.8958333333333335	48	2.9472694887100817
1474	The Japanese Wife	2.8958333333333335	48	2.9472694887100817
1473	Tujhe Meri Kasam	2.8958333333333335	48	2.9472694887100817
1584	Raid	2.8620689655172415	29	2.9472444258499686
1583	Ajab Prem Ki Ghazab Kahani	2.8620689655172415	29	2.9472444258499686
1970	U Me Aur Hum	2.7	10	2.947202356049065
1964	The Sky Is Pink	2.7	10	2.947202356049065
1967	Rakht	2.7	10	2.947202356049065
1480	Love You To Death	2.893617021276596	47	2.9467024939650286
1481	Yeh Jawaani Hai Deewani	2.893617021276596	47	2.9467024939650286
1601	Gippi	2.857142857142857	28	2.946531512685779
1491	Bhagam Bhag	2.891304347826087	46	2.946123173247257
1616	Sauda - The Deal	2.8518518518518516	27	2.9457990676540775
1618	Heartless	2.8518518518518516	27	2.9457990676540775
1617	Strings of Passion	2.8518518518518516	27	2.9457990676540775
1495	23rd March 1931: Shaheed	2.888888888888889	45	2.9455311202060184
1496	Alag	2.888888888888889	45	2.9455311202060184
1644	Tutak Tutak Tutiya	2.8461538461538463	26	2.9450462769270507
1652	Yeh Kya Ho Raha Hai?	2.8461538461538463	26	2.9450462769270507
1647	Chhodo Kal Ki Baatein	2.8461538461538463	26	2.9450462769270507
1645	Newton	2.8461538461538463	26	2.9450462769270507
1646	Deadline: Sirf 24 Ghante	2.8461538461538463	26	2.9450462769270507
1643	Mitron	2.8461538461538463	26	2.9450462769270507
1501	Tera Mera Saath Rahen	2.8863636363636362	44	2.9449259104305296
1505	Joru Ka Ghulam	2.883720930232558	43	2.944307100435367
1673	Jallad No. 1	2.84	25	2.9442722808274318
1672	Zanjeer	2.84	25	2.9442722808274318
1513	Ehsaas: The Feeling	2.880952380952381	42	2.943674226576678
1512	Gandhi to Hitler	2.880952380952381	42	2.943674226576678
1699	Rishtey	2.8333333333333335	24	2.943476170553538
1681	No Problem	2.8333333333333335	24	2.943476170553538
1690	Aashiq	2.8333333333333335	24	2.943476170553538
1524	Saala Khadoos	2.8780487804878048	41	2.9430268038936513
1523	Andaaz	2.8780487804878048	41	2.9430268038936513
1715	Partner	2.8260869565217392	23	2.942656984619531
1714	Manjhi - The Mountain Man	2.8260869565217392	23	2.942656984619531
1713	Siddharth	2.8260869565217392	23	2.942656984619531
1712	Silence Please...The Dressing Room	2.8260869565217392	23	2.942656984619531
1711	Bhaag Milkha Bhaag	2.8260869565217392	23	2.942656984619531
1545	Aisaa Kyon	2.875	40	2.9423643248691587
1527	Masti	2.875	40	2.9423643248691587
1533	Gattu	2.875	40	2.9423643248691587
1548	Arjun Patiala	2.875	40	2.9423643248691587
1537	Kamaal Dhamaal Malamaal	2.875	40	2.9423643248691587
1740	M Cream	2.8181818181818183	22	2.941813704981583
1738	Double Dhamaal	2.8181818181818183	22	2.941813704981583
1736	Akira	2.8181818181818183	22	2.941813704981583
1741	Drishyam	2.8181818181818183	22	2.941813704981583
1743	Jang Aur Aman	2.8181818181818183	22	2.941813704981583
1552	Shootout at Lokhandwala	2.871794871794872	39	2.9416862581029135
1567	Ansh: The Deadly Part	2.8684210526315788	38	2.940992046889853
1566	Gunday	2.8684210526315788	38	2.940992046889853
1565	Aurangzeb	2.8684210526315788	38	2.940992046889853
1763	Dil Chahta Hai	2.8095238095238093	21	2.940945252817129
1764	Ek Rishtaa: The Bond of Love	2.8095238095238093	21	2.940945252817129
1577	Bhavesh Joshi Superhero	2.864864864864865	37	2.9402811076957547
1576	Luckhnowi Ishq	2.864864864864865	37	2.9402811076957547
1788	Children of War	2.8	20	2.940050483920419
1785	Raghu More: Bachelor of Hearts	2.8	20	2.940050483920419
1587	Black Friday	2.861111111111111	36	2.939552828521313
1585	Nigehbaan	2.861111111111111	36	2.939552828521313
1586	Satyagraha	2.861111111111111	36	2.939552828521313
1813	Sooper Se Ooper	2.789473684210526	19	2.939128183673041
1815	Kaanchi: The Unbreakable	2.789473684210526	19	2.939128183673041
1816	Anaarkali	2.789473684210526	19	2.939128183673041
1817	Mumbai Xpress	2.789473684210526	19	2.939128183673041
1592	Shortkut	2.857142857142857	35	2.9388065671450327
1833	Anthony Kaun Hai?	2.7777777777777777	18	2.938177061542932
1839	Love Games	2.7777777777777777	18	2.938177061542932
1832	Traffic	2.7777777777777777	18	2.938177061542932
1837	3 A.M.	2.7777777777777777	18	2.938177061542932
1613	"Baadshaho
"	2.8529411764705883	34	2.9380416492343455
1614	Royal Utsav	2.8529411764705883	34	2.9380416492343455
1615	The Stoneman Murders	2.8529411764705883	34	2.9380416492343455
1612	Ribbon	2.8529411764705883	34	2.9380416492343455
1519	Gangotri	2.88	50	2.9379513743619547
1518	Bheja Fry	2.88	50	2.9379513743619547
1516	Kiss Kis Ko	2.88	50	2.9379513743619547
1526	Dil Ne Jise Apna Kahaa	2.877551020408163	49	2.9372982309341857
1525	Why Cheat India	2.877551020408163	49	2.9372982309341857
1634	Kai Po Che!	2.8484848484848486	33	2.9372573663132613
1636	Shanti	2.8484848484848486	33	2.9372573663132613
1637	Aakrosh	2.8484848484848486	33	2.9372573663132613
1635	Jaane Hoga Kya	2.8484848484848486	33	2.9372573663132613
1871	Jai Ho	2.764705882352941	17	2.9371957450594866
1869	Dear Maya	2.764705882352941	17	2.9371957450594866
1868	Hate Story 2	2.764705882352941	17	2.9371957450594866
1867	Shirdi Sai Baba	2.764705882352941	17	2.9371957450594866
1543	Zid	2.875	48	2.936631190837741
1529	Kucch To Hai	2.875	48	2.936631190837741
1659	Gangs of Wasseypur	2.84375	32	2.936452973573688
1660	Kaise Kahoon Ke... Pyaar Hai	2.84375	32	2.936452973573688
1661	Kal Kissne Dekha	2.84375	32	2.936452973573688
1893	Chalo Ishq Ladaaye	2.75	16	2.936182773205607
1888	Madhoshi	2.75	16	2.936182773205607
1889	Raaz: The Mystery Continues	2.75	16	2.936182773205607
1892	Maa Santoshi Maa	2.75	16	2.936182773205607
1898	Mere Genie Uncle 3D	2.75	16	2.936182773205607
1897	Missing	2.75	16	2.936182773205607
1551	Krantiveer - The Revolution	2.872340425531915	47	2.9359498057929856
1674	Main Aur Charles	2.838709677419355	31	2.9356276875162033
1562	Naam Gum Jaayega	2.869565217391304	46	2.935253608029866
1561	Socha Na Tha	2.869565217391304	46	2.935253608029866
1560	Maalik Ek	2.869565217391304	46	2.935253608029866
1927	Baaghi 2	2.7333333333333334	15	2.935136589159798
1925	Humne Jeena Seekh Liya	2.7333333333333334	15	2.935136589159798
1924	Chal Pichchur Banate Hain	2.7333333333333334	15	2.935136589159798
1926	Dus Kahaniyaan	2.7333333333333334	15	2.935136589159798
1685	Chance Pe Dance	2.8333333333333335	30	2.934780683404574
1687	Super Nani	2.8333333333333335	30	2.934780683404574
1943	Mirza Sahiba	2.7142857142857144	14	2.934055532312461
1944	Waisa Bhi Hota Hai Part II	2.7142857142857144	14	2.934055532312461
1945	New York	2.7142857142857144	14	2.934055532312461
1946	Diwangi Ne Had Kar Di	2.7142857142857144	14	2.934055532312461
1947	Fredrick	2.7142857142857144	14	2.934055532312461
1710	Main Aisa Hi Hoon	2.8275862068965516	29	2.9339110925166354
1708	Aisha	2.8275862068965516	29	2.9339110925166354
1707	Saheb, Biwi Aur Gangster	2.8275862068965516	29	2.9339110925166354
1709	Kill Dil	2.8275862068965516	29	2.9339110925166354
1579	Jis Desh Mein Ganga Rehta Hain	2.8636363636363638	44	2.9338147993194186
1728	Shaandaar	2.8214285714285716	28	2.933017999172266
1732	Bharat	2.8214285714285716	28	2.933017999172266
1729	Shukriya: Till Death Do Us Apart	2.8214285714285716	28	2.933017999172266
1730	Roy	2.8214285714285716	28	2.933017999172266
1731	Talaash: The Hunt Begins...	2.8214285714285716	28	2.933017999172266
1974	Aalaap	2.6923076923076925	13	2.9329378294702995
1976	Kyaa Super Kool Hain Hum	2.6923076923076925	13	2.9329378294702995
1594	I Hate Luv Storys	2.857142857142857	42	2.9323105902130417
1747	Lakeer  Forbidden Lines	2.814814814814815	27	2.932100437517091
1748	Chamku	2.814814814814815	27	2.932100437517091
1749	Blue	2.814814814814815	27	2.932100437517091
1750	Sunday	2.814814814814815	27	2.932100437517091
1751	Bas Yaari Rakho	2.814814814814815	27	2.932100437517091
1995	Kasoor	2.6666666666666665	12	2.9317815851508215
1994	Days of Tafree	2.6666666666666665	12	2.9317815851508215
1996	Vivah	2.6666666666666665	12	2.9317815851508215
1606	Antardwand	2.8536585365853657	41	2.931532551020088
1607	Apna Asmaan	2.8536585365853657	41	2.931532551020088
1610	Topless	2.8536585365853657	41	2.931532551020088
1608	Mard Ko Dard Nahi Hota	2.8536585365853657	41	2.931532551020088
1611	Ishq Click	2.8536585365853657	41	2.931532551020088
1609	Kisse Pyaar Karoon	2.8536585365853657	41	2.931532551020088
1768	Island City	2.8076923076923075	26	2.931157388038162
1769	NH-8 Road to Nidhivan	2.8076923076923075	26	2.931157388038162
1629	Tere Naam	2.85	40	2.9307364178924145
1624	Batti Gul Meter Chalu	2.85	40	2.9307364178924145
1627	Gumnaam  The Mystery	2.85	40	2.9307364178924145
1630	Corporate	2.85	40	2.9307364178924145
1631	Veere Di Wedding	2.85	40	2.9307364178924145
1623	Phamous	2.85	40	2.9307364178924145
2014	Alone	2.6363636363636362	11	2.930584770855222
2011	Game Over	2.6363636363636362	11	2.930584770855222
2009	Jungle	2.6363636363636362	11	2.930584770855222
2015	Singham Returns	2.6363636363636362	11	2.930584770855222
2010	Ab Tak Chhappan 2	2.6363636363636362	11	2.930584770855222
2008	Second Hand Husband	2.6363636363636362	11	2.930584770855222
1776	Jab Tak Hai Jaan	2.8	25	2.9301877737851783
1783	Kaho Na Kaho	2.8	25	2.9301877737851783
1648	Tera Kya Hoga Johnny	2.8461538461538463	39	2.9299215522205606
1642	Delhii Heights	2.8461538461538463	39	2.9299215522205606
1649	FryDay	2.8461538461538463	39	2.9299215522205606
2034	Chinar Daastaan-E-Ishq	2.6	10	2.9293452131919224
2037	The Blue Umbrella	2.6	10	2.9293452131919224
2036	Ishq Forever	2.6	10	2.9293452131919224
1810	Article 15	2.7916666666666665	24	2.9291904562678237
1808	Tom Dick And Harry	2.7916666666666665	24	2.9291904562678237
1809	Surya	2.7916666666666665	24	2.9291904562678237
1662	Genius	2.8421052631578947	38	2.929087284985091
1663	Kaptaan	2.8421052631578947	38	2.929087284985091
1668	Kyon Ki	2.8421052631578947	38	2.929087284985091
1678	Sambar Salsa	2.8378378378378377	37	2.9282329149246706
1677	Dekh Tamasha Dekh	2.8378378378378377	37	2.9282329149246706
1676	Na Jaane Kabse hum hi	2.8378378378378377	37	2.9282329149246706
1675	Baghban	2.8378378378378377	37	2.9282329149246706
1828	Bhanwarey	2.782608695652174	23	2.9281642309963427
1827	Lucknow Central	2.782608695652174	23	2.9281642309963427
1588	Tera Intezaar	2.86	50	2.9275347076952882
1590	Dil Bole Hadippa!	2.86	50	2.9275347076952882
1589	Maine Pyaar Kyun Kiya?	2.86	50	2.9275347076952882
1702	Dev	2.8333333333333335	36	2.9273577065700933
1697	Mujhse Fraaandship Karoge	2.8333333333333335	36	2.9273577065700933
1850	Mere Pyare Prime Minister	2.772727272727273	22	2.927107822628642
1847	Farz	2.772727272727273	22	2.927107822628642
1849	Mumbai Mirror	2.772727272727273	22	2.927107822628642
1848	Tere Liye	2.772727272727273	22	2.927107822628642
1705	Aapko Pehle Bhi Kahin Dekha Hai	2.8285714285714287	35	2.926460888132687
1706	Mashooka	2.8285714285714287	35	2.926460888132687
1875	Ghanchakkar	2.761904761904762	21	2.926019879682801
1605	Thodi Thodi Si Manmaaniyan	2.8541666666666665	48	2.9259928929654007
1603	Don't Stop Dreaming	2.8541666666666665	48	2.9259928929654007
1602	Yuva	2.8541666666666665	48	2.9259928929654007
1604	Ekkees Toppon Ki Salaami	2.8541666666666665	48	2.9259928929654007
1621	Sonali Cable	2.851063829787234	47	2.9251971176209426
1620	Fukrey	2.851063829787234	47	2.9251971176209426
1619	Ghayal Once Again	2.851063829787234	47	2.9251971176209426
1622	Prithipal Singh... A Story	2.851063829787234	47	2.9251971176209426
1902	Yeh Teraa Ghar Yeh Meraa Ghar	2.75	20	2.924898968768904
1908	"Ek Adbhut Dakshina Guru Dakshina
"	2.75	20	2.924898968768904
1640	Dream Girl	2.847826086956522	46	2.9243840428124743
1639	Partition: 1947	2.847826086956522	46	2.9243840428124743
1638	D	2.847826086956522	46	2.9243840428124743
1757	Khatta Meetha	2.8125	32	2.923632460753175
1756	Mohenjo Daro	2.8125	32	2.923632460753175
1657	Trapped	2.8444444444444446	45	2.923553098227996
1658	Filhaal	2.8444444444444446	45	2.923553098227996
1770	Anjaam	2.806451612903226	31	2.92264067452919
1941	Deewaanapan	2.7222222222222223	18	2.922552061542932
1940	Fuddu	2.7222222222222223	18	2.922552061542932
1679	Sorry Daddy	2.8372093023255816	43	2.9218351903230073
1959	Paranthe Wali Gali	2.7058823529411766	17	2.9213227291864707
1956	Mad About Dance	2.7058823529411766	17	2.9213227291864707
1960	Saheb, Biwi Aur Gangster Returns	2.7058823529411766	17	2.9213227291864707
1957	Dhai Akshar Prem Ke	2.7058823529411766	17	2.9213227291864707
1701	"Little Zizou
"	2.8333333333333335	42	2.920946953849405
1980	Charlie Kay Chakkar Mein	2.6875	16	2.9200537409475427
1704	Khel Toh Ab Shuru Hoga	2.8292682926829267	41	2.9200382981465247
1703	Haraamkhor	2.8292682926829267	41	2.9200382981465247
1821	Deewane	2.7857142857142856	28	2.919504485658752
1820	W	2.7857142857142856	28	2.919504485658752
1719	Pyaar Ka Punchnama	2.825	40	2.9191085109156703
1722	Aa Gaya Hero	2.825	40	2.9191085109156703
1721	Dil Hai Tumhaara	2.825	40	2.9191085109156703
1720	Goliyon Ki Raasleela Ram-Leela	2.825	40	2.9191085109156703
1718	Ghaath	2.825	40	2.9191085109156703
1999	Darr @ the Mall	2.6666666666666665	15	2.9187431465368467
1998	Kyon?	2.6666666666666665	15	2.9187431465368467
1992	Aanch	2.6666666666666665	15	2.9187431465368467
1838	Ek Thi Daayan	2.7777777777777777	27	2.918401807380105
1835	Khichdi: The Movie	2.7777777777777777	27	2.918401807380105
1834	Mujhe Kucch Kehna Hai	2.7777777777777777	27	2.918401807380105
1733	Yeh Saali Zindagi	2.8205128205128207	39	2.9181568463382077
1854	Chor Machaaye Shor	2.769230769230769	26	2.917268499149273
1855	Purani Jeans	2.769230769230769	26	2.917268499149273
1746	India's Most Wanted	2.8157894736842106	38	2.917182523080329
1745	D Day	2.8157894736842106	38	2.917182523080329
1744	Albela	2.8157894736842106	38	2.917182523080329
1671	Badlapur	2.84	50	2.9171180410286213
1680	Fatso!	2.836734693877551	49	2.9162455993552383
1760	One Day: Justice Delivered	2.810810810810811	37	2.916184722153586
1761	Creature	2.810810810810811	37	2.916184722153586
1878	Apaharan	2.76	25	2.9161032667429247
2028	Chandni Bar	2.6153846153846154	13	2.915988676927926
2024	Suno Sasurjee	2.6153846153846154	13	2.915988676927926
2025	Ra.One	2.6153846153846154	13	2.915988676927926
2026	Direct Ishq	2.6153846153846154	13	2.915988676927926
